query,Post ID,keyword,event Date,Post Content,Post Time
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,140,美国总统选举,2016-11-09,"
		发表了博文《特朗普当选美国总统中国或成大赢家》特朗普当选美国总统中国或成大赢家作者：李晓鹏2016-11-10这次美国大选的结果让很多人大跌眼镜。在选举前多次民意调查中落后的特朗普不仅赢了，而且是以较|特朗普当选... ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,141,美国总统选举,2016-11-09,"
		作者：王德华不可思议。“赢了”，特朗普创造了奇迹，半路出家竞选总统竟然成功了。美国总统选举初步...[米尔军事] 网页链接 ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,142,美国总统选举,2016-11-09,"
		【最尴尬“自打脸”：“希拉里总统”封面刊发 美媒急回收】美国总统选举成绩9日出炉，一路不被看好的共和党总统候选人特朗普战胜民主党总统候选人希拉里赢得2016年美国总统大选。新加坡联合早报网11月10日报道称，特朗普的胜出让许多媒体大跌眼镜，但相信没有一家媒体要比美国《新闻周刊》(Newsweek)更 ​
			...展开全文c
",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,143,美国总统选举,2016-11-09,"
		美国“民主制度”本来是美国想全世界吹嘘最民主的模式。美国总统大选更是全美国“民意选票的结果”！可是现在这种状态不是美国人自打嘴巴攻击美国选票选举制度吗？我以为不满意特朗普当选美国总统的民主派会采取别的方式打击特朗普。但没有想到会用如此低劣的手法反抗特朗普。试问特朗普如果被这种方式 ​
			...展开全文c
",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,144,美国总统选举,2016-11-09,"
		Nach dem überraschenden Sieg des Republikaners Donald Trump bei der US-Präsidentenwahl ist es landesweit zu Protesten ... 共和党人唐纳德.特朗普在美国总统选举中取得意外的胜利后，美国全国范围内爆发了抗议活动。在许多城市里，几千人走上街头。他们反复不停地喊：“不是我的总统”...... ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,145,美国总统选举,2016-11-09,"
		发表了博文《杜睿雅：特朗普逆袭之路！希拉里败北究竟为何？》　　摘要：9日，2016年美国总统大选终于落下了帷幕。唐纳德·特朗普获得当选总统所需的270张选举人票，希拉里也承认败选。一切尘埃落定，特朗普|杜睿雅：特... ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,146,美国总统选举,2016-11-09,"
		10 NOV.2016  美国人要奥巴马续任（联合早报网讯） 特朗普爆冷胜出美国总统选举，不只是令希拉莉的支持者心碎，不少美国人对即将进入“狂人主政时代”大感不安，令更多人舍不得即将卸任的奥巴马。据《星洲日报》报道，有数以百万计的美国人在社交网络上就奥巴马快将卸任表达不舍之情。网民纷纷在推特 ​
			...展开全文c
",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,147,美国总统选举,2016-11-09,"
		【選舉人團制！　希拉蕊票贏川普20萬卻悲情落選】美國總統大選民主黨候選人希拉蕊因選舉人票未過半超過門檻270票，而由共和黨的川普獲勝，但若計算普選票，希拉蕊其實要比川普多出了20萬票，可能成為美國史上第五位贏得普選票卻輸掉大選的候選人...#ETtoday新聞雲#報導：网页链接 (sharon) ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,148,美国总统选举,2016-11-09,"
		发表了博文《特朗普当选对中国经济影响会有多大？》美国总统大选最后的结果，特朗普胜选，让整个世界及市场大跌眼镜。因为，自从这轮美国总统选举以来，美国的主流民调一直显示民主党的希拉莉在90%当选的机会，认|特朗普当选... ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,149,美国总统选举,2016-11-09,"
		发表了一篇转载博文《[转载]美国总统选举疯子川普为何能胜选？》|[转载]美国... ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,150,美国总统选举,2016-11-09,"
		发表了博文《特朗普當選對中國經濟影響會有多大？》美國總統大選最後的結果，特朗普勝選，讓整個世界及市場大跌眼鏡。因爲，自從這輪美國總統選舉以來，美國的主流民調一直顯示民主黨的希拉莉在90%當選的機會，認|特朗普當選... ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,151,美国总统选举,2016-11-09,"
		【古丈生活网】发表了：【希拉里输在结婚次数和孩子没有川普多？】  ▲帖子摘要：四年一度的美国总统选举9日尘埃落定。共和党总统候选人特朗普当选为第58届美国总统。 9日大选失败的希拉里及其竞选团队在  ▲帖子地址：网页链接 ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,152,美国总统选举,2016-11-09,"
		发表了博文《【时政评论】刘军宁评美国总统大选结果（附一篇）》编者按：当地时间8日，美国2016年总统选举迎来投票日，最终共和党候选人特朗普击败对手希拉里，将成为美国第45位总统。出身地产商人的特朗普因|【时政评论... ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,153,美国总统选举,2016-11-09,"
#空谷关注#【川普的胜选告诉我们：一切皆有可能】2016.11.9当地时间凌晨美国总统大选川普胜选，此选举结果令全世界都在热议。这个从未有过从政经验还曾在某个小电影跑过龙套的未来总统的成功当选揭示了一个真理：一切皆有可能，不要轻易质疑任何事物。没准你身边的某个翘课的舍友就成了首富呢！ ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,154,美国总统选举,2016-11-09,"
		美国总统候选人需要具备一套擅长忽悠民众的本事，这不是政客们决定的，是美国的选举体制决定的。我不是说美国体制不行，只是说它也不完美 |英媒:希拉... ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,155,美国总统选举,2016-11-09,"
美国总统选举成绩9日出炉，一路不被看好的共和党总统候选人特朗普战胜民主党总统候选人希拉里赢得2016年美国总统大选。新加坡联合早报网11月10日报道称，特朗普的胜出让许多媒体大跌眼镜，但相信没有一家媒体要比美国《新闻周刊》(Newsweek)更为尴尬。该周刊没等成绩揭晓，就让以希拉里总统当封面的特 ​
			...展开全文c
",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,156,美国总统选举,2016-11-09,"
		发表了博文《这里将是牛市启动点》周三A股市场受美国总统选举投票影响出现剧烈波动，大选期间，美股暴跌4%，日本暴跌6%，带动了A股最大跌幅1.6%。但是今日美总结选举尘埃落定，特朗普当选，隔夜欧美股市双这里将是牛市启动点 ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,157,美国总统选举,2016-11-09,"
		【中俄“报团取暖”促成大单，是什么让美国胆颤心寒？】当远在克里姆林宫的李克强总理和俄罗斯总理梅德韦杰夫签订完战略协作大单握手言欢后，在地球另一端“世界上最有权势的人”的选举也随之出炉。对于刚刚选举成为新一届美国总统的特朗普来说，这是高兴，也是失落：再没有比当选美国总统更令他高兴的 ​
			...展开全文c
",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,158,美国总统选举,2016-11-09,"
		作者：王德华不可思议。“赢了”，特朗普创造了奇迹，半路出家竞选总统竟然成功了。美国总统选举初步...[米尔军事] 网页链接 ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,159,美国总统选举,2016-11-09,"
		特朗普当选对中国经济影响会有多大？ -  美国总统大选最后的结果&#65292;特朗普胜选&#65292;让整个世界及市场大跌眼镜。因为&#65292;自从这轮美国总统选举以来&#65292;美国的主流民调一直 |特朗普当选... ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,160,美国总统选举,2016-11-09,"
		来看看法国#查理周刊#1976年11月4日的封面 “美国不费劲地就拉出一个总统”。 1976年美国总统选举于11月2日举行，是第48次美国总统选举。最终，原本知名度较低的民主党候选人吉米·卡特击败共和党总统候选人，在任总统杰拉尔德·福特，成为第39任美国总统.卡特被认为是美国最无能的总统之一。#美国大选# ​
			...展开全文c
",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,161,美国总统选举,2016-11-09,"
		发表了博文《美国选举制度面临改革——我看美国大选（4）》戏剧性的2016年美国大选终于落下了帷幕。川普如愿以偿入主白宫，成为第四十五任美国总统，而且是美国历史上第一位没有政治背景和经验的总统。美国的选|美国选举制... ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,162,美国总统选举,2016-11-09,"
		特朗普当选美国总统，然而特朗普对台陌生，台湾学者认为“弃台论”未来值得关心。台北论坛基金会今举办“美国总统选举结果对东亚局势的影响研讨会”，台湾前国安局长苏起在会上表示，弃台论在短期内应该还不会发生，不必自己吓自己，但可能性比以前“极高”，不过还没有到要亮黄灯的程度，但是台湾仍要 ​
			...展开全文c
",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,163,美国总统选举,2016-11-09,"
#人人视频#美国总统大选初步结果已经揭晓，川普率先锁定了超过270张选举人票，力压希拉里的所获票数。这一结果完全颠覆了大选前RCP最后民调中希拉里203…@人人视频app |播放: 网页链接 ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,164,美国总统选举,2016-11-09,"
		【特朗普继任美国总统 美国国防工业企业备受鼓舞】在选举后的第一个早晨，包括洛克希德·马丁，雷神，诺斯罗普·格鲁曼与通用动力等公司在内的美国国防公司的股票上涨了5%到7%。分析人士吉姆·麦卡利斯预测称，“至少有一点，投资者察觉到特朗普总统任期内潜在的250亿美元的国防军售额” ​
			...展开全文c
",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,165,美国总统选举,2016-11-09,"
美国总统选举——特朗普赢了！他是西方世界的又一只黑天鹅，不管选举被东西方各国所诟病，还是充满着金钱，权利，诱惑，信仰，共识，民主，或是花样百出，闹剧连连。不过，在这个多种意识形态的世界里，确实还是有“沉默的大多数”，确实有一个坚守几百年的联邦制的民主的共和国，确实还有选举这回事。 ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,166,美国总统选举,2016-11-09,"
		我是一名来自2017年骑空士，未来并没有被成功拯救，我们探测到2016年11月9日的华盛顿成为了第八特异点“总统の选举”，当我传送过来才发现原本应该当选第45任美国总统的希拉里竟然落选了，特朗普获得了总统席位，历史遭到了篡改！因为传送波动的缘故，我与骑空团的诸多伙伴和星晶兽失散，我急需9个600 ​
			...展开全文c
",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,167,美国总统选举,2016-11-09,"
#书香观察#【今夜过后，还是他们统治美国】即使是最自由主义或最极端保守主义的政治家，在他们从地方层面到国会或总统选举的过程中，也会逐渐发展出一个中间支持者的圈子，也会越来越与权力精英的领袖人物们纠缠在一起。如此看来，希拉里或特朗普，无论谁当选都不意外，他们都是美国总统的“标准候选人 ​
			...展开全文c
",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,168,美国总统选举,2016-11-09,"
		【合作】2016美国总统选举合作 三辰音MAD学会 #哔哩哔哩动画# 【合作】20... 大美兴，川普王 ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,169,美国总统选举,2016-11-09,"
		发表了博文《也谈美国总统选举》也谈美国总统选举非研究世界史的，也不是研究美国史的，故本没有对今次美国大选评说的想法。由于我们主流媒体和自媒体的过度关注，也有网民不着边际的议论，故而也来凑热闹。今年一月|也谈美国总... ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,170,美国总统选举,2016-11-09,"
		发表了博文《这里将是牛市启动点》周三A股市场受美国总统选举投票影响出现剧烈波动，大选期间，美股暴跌4%，日本暴跌6%，带动了A股最大跌幅1.6%。但是今日美总结选举尘埃落定，特朗普当选，隔夜欧美股市双|这里将是牛... ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,171,美国总统选举,2016-11-09,"
美国总统选举结果揭晓，共和党总统候选人唐纳德·特朗普（DT，又称川普）赢得总统选举，将成为美国第四十五任总统。But，这会对中国营销行业产生什么影响？|特朗普出任... ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,172,美国总统选举,2016-11-09,"
		昨天和栋梁一起喝酒来着宏明又放我们鸽子了，不过两个人还是喝的很尽兴昨天美国总统选举结果产生了，是地产商人特朗普。 悬念终于揭晓，中国人民无所谓，不知道美国人怎么想呢。今天看了希拉里的败选演讲。只能说尽力了，为了自己的理想和正义的事情做出的努力，是值得的。今天终于和光洛兄弟联系上了 ​
			...展开全文c
",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,173,美国总统选举,2016-11-09,"
		亿万富豪与平民总统——有点摸不着北啊作为一个正常的中国人我只能羡慕嫉妒恨“美国总统选举闹剧”❤❤❤ |美国爆发反... ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,174,美国总统选举,2016-11-09,"
		【特朗普任美国总统 加州人民要求脱美并给出9大理由】当特朗普赢了的“噩耗”传来，加州人民完全无法接受，甚至要效仿英国脱欧，要求“脱美”独立。而上一个要求独立公投的，是德克萨斯州。1、和平！安全！2、选举自由3、贸易法规4、债务课税5、移民政策6、丰富的自然资源7、环境保护8.健康与医疗9.教 ​
			...展开全文c
",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,175,美国总统选举,2016-11-09,"
		发表了博文《英媒:希拉里为什么会输掉美国总统选举?》|英媒:希拉... ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,176,美国总统选举,2016-11-09,"
		中国人投入很大的热情身心投入到美国总统选举 ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,177,美国总统选举,2016-11-09,"
		【德银：料中国可应对外部波动 荐平安保险(02318)等十只股】网页链接  德银发表研报表示，美国总统选举尘埃落定，特朗普将入住白宫，短期内投资者将不会感到兴奋，因政策存在不明朗因素。然而，因中国的存款准备金率达17%为全球最高，政府债务占GDP比重为45%，低于其他国家，所以中国仍有 ​
			...展开全文c
",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,178,美国总统选举,2016-11-09,"
		我是川普，由于刚刚选举胜利，希拉里恶意报复，导致FBI在查我的账户，邮箱，手机全都被暂停使用。我现在急需从华盛顿回到纽约，但是账号暂停使用使得我没钱买机票，只能借助这位年轻人的贴吧号求助。我现在急需你们的帮助，请转2000元到他的QQ上，帮助我买机票。等我上任美国总统以后，一定将以50倍返 ​
			...展开全文c
",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,179,美国总统选举,2016-11-09,"
		发表了博文《【头条】特朗普逆袭！对中国的影响，必看！》北京时间2016年11月9日，在激烈的美国总统大选中，川普率先拿到270张选举人票，这意味着我们的川普就这样华丽丽的逆袭了，不出意外他将于2017|网页链接 ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,180,美国总统选举,2016-11-09,"
		快讯！美国总统选举结果揭晓，特朗普赢得美国大选网页链接 ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,181,美国总统选举,2016-11-09,"
		2016年7月我即坚定语言特朗普会赢得美国总统选举。今天我再做语言，是个不幸的消息，也是宿命。特朗普将会在任内遇刺。N多年之后特朗普的女儿成为美利坚的第一任女总统，以此告慰希拉里女士。 ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,182,美国总统选举,2016-11-09,"
		发表了博文《【头条】特朗普逆袭！对中国的影响，必看！》北京时间2016年11月9日，在激烈的美国总统大选中，川普率先拿到270张选举人票，这意味着我们的川普就这样华丽丽的逆袭了，不出意外他将于2017|网页链接 ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,183,美国总统选举,2016-11-09,"
		发表了一篇转载博文《[转载](转)美国总统选举疯子川普为何能胜选？》|[转载](转)... ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,184,美国总统选举,2016-11-09,"
		发表了博文《【头条】特朗普逆袭！对中国的影响，必看！》北京时间2016年11月9日，在激烈的美国总统大选中，川普率先拿到270张选举人票，这意味着我们的川普就这样华丽丽的逆袭了，不出意外他将于2017|网页链接 ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,185,美国总统选举,2016-11-09,"
#互联网最新资讯订阅# 知乎日报内容精选【2016-11-10汇总】18点发布-演道网 | 你写论文时发现了哪些神网站？宁泽涛和国家游泳队的冲突从何而来？他会退役吗？有哪些数据风向标更好地预测了这次美国总统选举结果？苹果公司是怎样培养消费者忠诚度的？您第一次拨打 110 是经... 网页链接 ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,186,美国总统选举,2016-11-09,"
		发表了博文《【头条】特朗普逆袭！对中国的影响，必看！》北京时间2016年11月9日，在激烈的美国总统大选中，川普率先拿到270张选举人票，这意味着我们的川普就这样华丽丽的逆袭了，不出意外他将于2017|网页链接 ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,187,美国总统选举,2016-11-09,"
		美国东部时间8日零时（北京时间8日13时）刚过，美国新罕布什尔州迪克斯维尔山口的选民率先投票，这标志着四年一度的美国总统选举投票正式开始。（新华社） ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,188,美国总统选举,2016-11-09,"
		【英媒:希拉里为什么会输掉美国总统选举?】 网页链接 ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,189,美国总统选举,2016-11-09,"
		发表了博文《这里将是牛市启动点》周三A股市场受美国总统选举投票影响出现剧烈波动，大选期间，美股暴跌4%，日本暴跌6%，带动了A股最大跌幅1.6%。但是今日美总结选举尘埃落定，特朗普当选，隔夜欧美股市双|这里将是牛... ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,190,美国总统选举,2016-11-09,"
#川普当选美国总统将对3D打印有何影响？# 北京时间2016年11月9日可真是一个不平凡的一天。美国总统大选原定于中午12:00-13:00揭晓，但不料大选愈演愈烈，“川普领先，希拉里反超”的剧情上演，选举进入白炽化，美国四个洲甚至无法开票。网页链接 ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,191,美国总统选举,2016-11-09,"
		发表了博文《美国实用主义的特色》美国总统选举决战前夜，各大媒体发表众多金融权威机构的预测，说如果特朗普当选，美国和欧洲各大股市将大跌至8一12%，但是刚刚我看，特朗普当选，道指迅速由跌到涨，现大涨1．|美国实用主... ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,192,美国总统选举,2016-11-09,"
		【川普当选美国总统将对3D打印有何影响？】北京时间2016年11月9日可真是一个不平凡的一天。美国总统大选原定于中午12:00-13:00揭晓，但不料大选愈演愈烈，“川普领先，希拉里反超”的剧情上演，选举进入白炽化，美国四个洲甚至无法开票。 - OFweek3D打印网 网页链接 ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,193,美国总统选举,2016-11-09,"
		一组关于美国总统选举的巧合 ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,194,美国总统选举,2016-11-09,"
		【特朗普当选美总统 半岛危机显转机？_凤凰博报】特朗普当选美总统 半岛危机显转机？军威长风特朗普网络截图美国总统选举初步结果揭晓，共和党总统候选人唐纳德·特朗普战胜民主党候选人、前国务卿希拉里·克林顿赢… （分享自 @凤凰号-凤凰争鸣） 网页链接 ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,195,美国总统选举,2016-11-09,"
		牵动无数人心的2016美国总统选举刚刚落下了帷幕，特朗普的当选显然引发了科技界的一片震动。为了安抚人心，苹果CEO蒂姆·库克于周三向全公司发去了一份备忘录，解释了公司下一步的计划，以抚平员工的情绪，让大家团结一致迎接未来。 ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,196,美国总统选举,2016-11-09,"
#川普赢了# 希拉里败选后，其支持者焚烧美国国旗、打砸警车、烧毁平民车辆发泄愤怒，抵制川普被依法选举为美国总统，抗议者高呼反美反川普口号，打出“川普不是我的总统”标语，很多希拉里支持者在网络上要求重新投票。。 ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,197,美国总统选举,2016-11-09,"
		北京时间2016年11月9日中午，CNN发布报道，唐纳德·特朗普率先获得选举人的第270票，成功当选美国总统。小方今天要说的是川普上台后，对我国的留学生会有怎样的影响~ 详情戳链接|川普入主白... ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,198,美国总统选举,2016-11-09,"
		发表了博文《特朗普赢得美国大选，对中国LED企业开辟北美市场是利好还是噩耗?》11月9日，美国总统大选“撕逼”大战终于尘埃落定，最终特朗普率先拿到270张选举人票，这意味着他将于2017年1月就任美国|特朗普赢得... ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,199,美国总统选举,2016-11-09,"
		【“最糟糕的选举”要特朗普背锅？】#保卫特朗普#@中国青年报 11月9日，喧嚣了近两年的美国总统大选终于落下帷幕。当地时间9日凌晨，特朗普在纽约发表胜选演讲，称自己将成为“所有美国人的总统”，在其任期内，美国将迎来“国家成长和复兴”的时代。美国富布赖特学者、希莱纳大学美国史与政治学教授 ​
			...展开全文c
",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,200,美国总统选举,2016-11-09,"
		特朗普昨爆冷胜出美国总统选举，环球金融大震荡，股、债、汇、商品无一幸免。此或只是开始，特朗普政策是否真狂，明年1月前恐难明确，其间环球金融市场势续风高浪急。 网页链接 ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,201,美国总统选举,2016-11-09,"
		这次美国总统选举已经表明了：第一是互联网一定是将来广告的天下；第二最好的广告，其实是交互式的广告，就是做广告的同时，得不断的探测，发掘出观众对你产品的真实印象和你的广告的真实想法，而不断调整自己的策略。否则就是南辕北辙，投入越多，产品的负面印象越大;第三，自媒体的崛起，未来企业 ​
			...展开全文c
",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,202,美国总统选举,2016-11-09,"
		我对川普还是希拉里做美国总统都没意见也没什么兴趣，不过有人赢就有人输，以前总统选上也没见支持另外那群人一脸世界末日啊……这么搞，以后会不会每次总统选举都会有人烧一遍国旗啊……要不……咱们直接说这次总选是黑幕吧？对！没错！都是秋元康的错！秋元康的黑幕！川普就是美国的指原莉乃！！！ ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,203,美国总统选举,2016-11-09,"
		幸亏希拉里没有当上总统【英媒:希拉里为什么会输掉美国总统选举?】 网页链接 ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,204,美国总统选举,2016-11-09,"
		好啊!中国那么多穷人没人关心，汉奸媒体天天关心他美国洋爹，国内天天播王八戏子，范爷插播美国总统选举，好! |强势插入广... ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,205,美国总统选举,2016-11-09,"
		发表了博文《美国大选落幕资金移转开启》美国大选落幕资金移转开启﹝不确定因素消失就是利好﹞吵吵闹闹的美国总统选举终于落幕了，近几年来美国贫富差距的持续扩大，让底层民众亟思改变，应是铸成选举的最终结果，无|美国大选落... ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,206,美国总统选举,2016-11-09,"
#美国大选# 特朗普赢得足够的选举人票(270票)，将成为美国总统。他是一位毫无从政经验的地产商，竞选期间宣称中国夺走了美国的就业机会。 ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,207,美国总统选举,2016-11-09,"
		印象里第一次留意美国选举的时候，美国总统还是布什，奥巴马在与麦凯恩的竞选中胜出，奥巴马担任美国总统，直到这一次希拉里与特朗普竞选，特朗普胜出并接任奥巴马作为美国总统，我才发觉已经八年了，八年时间就这么在喧闹中度过了。 |西安·户县 ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,208,美国总统选举,2016-11-09,"
#聚焦两岸#【台媒：特朗普当选不用太绝望？共和党对台湾其实比较好】美国总统选举9日结果出炉，共和党总统候选人特朗普当选美国第45任总统。对此，台湾政大政治系副教授俞振华、台湾智库国际事务部主任董思齐在接受台湾媒体的访谈中，均认为特朗普当选后，台湾不用太绝望，就历史来看，共和党其实对台 ​
			...展开全文c
",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,209,美国总统选举,2016-11-09,"
		一个从头到尾都不被看好，支持者也更底层的被选举人，当他终于被选举称为美国总统的时候，美国社会居然是这么个德行。。。。去TMD灯塔
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,210,美国总统选举,2016-11-09,"
	  昨天，一群美国人民把川普投成了总统.... 然而，另一群美国人民当街防火烧起了国旗.......... ​
	",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,211,美国总统选举,2016-11-09,"
		2016是中国年，凡是与中国为敌的都完蛋 作者：王德华不可思议。“赢了”，特朗普创造了奇迹，半路出家竞选总统竟然成功了。美国总统选举初步结果揭晓，共和党总统候选人特朗普战胜民主党候选人、前国务卿希拉里赢得总统选举，将成为美国第四十五任总统。这 网页链接 ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,212,美国总统选举,2016-11-09,"
		女儿伊万卡真漂亮！按照美国总统选举法律规定，他向联邦选举委员会申报个人财产。领导家里有多少钱，还得汇报？这个我们先不去管他，不过如果你有一位这么漂亮的女儿的话，我估计你也能当上美国总统... ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,213,美国总统选举,2016-11-09,"
		我从@秒拍 分享了一个视频-【科普:美国总统选举的规则】相信大家都关注了今天希拉里和特朗普的首场辩论，可以说，美国总统大选已经进入了白热化阶段。而对于这场影响世界的选举，很多人以为就是一人一票，多者取胜。但其实，它的规则没有这么简单。（转载请注 （分享自 @秒拍） 囧知道的秒... ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,214,美国总统选举,2016-11-09,"
		发表了博文《他们终于还是没能选出一位女总统》这二天被刷屏的事，莫过于美国总统选举了。虽然一个大国的选举总是能让世人注目，但像美国这样让全世界的目光都盯着，也是绝无仅有的，并且不光是政治家去盯，还有经济|他们终于还... ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,215,美国总统选举,2016-11-09,"
		最终统计显示，她比他还多20万票，但是输掉了投票人票，也就是输掉了很多小州。有人不解。这就看出美国人设计的选举制度的高明了。当美国总统，不仅要获得相当多数的支持，还要获得相当多数州的支持。这就防止了少数人口大州压倒小州的偏差。因为美国不是我们假象类似中国的国家。人家是很多州的联合体 ​
			...展开全文c
",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,216,美国总统选举,2016-11-09,"
		November 9, 2016 - 美国共和党总统候选人 Donald Trump 投下自己的选票后向人们挥手致意，身旁是他的女儿 Ivanka Trump 和孙女 Arabella Rose Kushner，美国纽约。截至11月9日18时，Trump 已获得289张选举人票，成功当选第45任美国总统，他将于2017年1月 @iDaily每日视野 网页链接 ​
		",2016-11-10
美国总统选举;2016-11-09;2016-11-08;2016-11-10;50,217,美国总统选举,2016-11-09,"
		【美国大选结果，如何影响全球市场？ 】美国总统选举初步结果揭晓，共和党总统候选人特朗普赢得美国总统大选。那么，特朗普出任美国总统，对全球金融市场又有何影响呢？|美国大选结... ​
		",2016-11-10
